index,label
14100,nan
14101,nan
14102,nan
14103,nan
14104,nan
14105,nan
14106,nan
14107,nan
14108,nan
14109,nan
14110,nan
14111,nan
14112,nan
14113,nan
14114,nan
14115,nan
14116,nan
14117,nan
14118,nan
14119,nan
14120,nan
14121,nan
14122,nan
14123,nan
14124,nan
14125,nan
14126,nan
14127,nan
14128,nan
14129,nan
14130,nan
14131,nan
14132,nan
14133,nan
14134,nan
14135,nan
14136,nan
14137,nan
14138,nan
14139,nan
14140,nan
14141,nan
14142,nan
14143,nan
14144,nan
14145,nan
14146,nan
14147,nan
14148,nan
14149,nan
14150,nan
14151,nan
14152,nan
14153,nan
14154,nan
14155,nan
14156,nan
14157,nan
14158,nan
14159,nan
14160,nan
14161,nan
14162,nan
14163,nan
14164,nan
14165,nan
14166,nan
14167,nan
14168,nan
14169,nan
14170,nan
14171,nan
14172,nan
14173,nan
14174,nan
14175,nan
14176,nan
14177,nan
14178,nan
14179,nan
14180,nan
14181,nan
14182,nan
14183,nan
14184,nan
14185,nan
14186,nan
14187,nan
14188,nan
14189,nan
14190,nan
14191,nan
14192,nan
14193,nan
14194,nan
14195,nan
14196,nan
14197,nan
14198,nan
14199,nan
14200,nan
14201,nan
14202,nan
14203,nan
14204,nan
14205,nan
14206,nan
14207,nan
14208,nan
14209,nan
14210,nan
14211,nan
14212,nan
14213,nan
14214,nan
14215,nan
14216,nan
14217,nan
14218,nan
14219,nan
14220,nan
14221,nan
14222,nan
14223,nan
14224,nan
14225,nan
14226,nan
14227,nan
14228,nan
14229,nan
14230,nan
14231,nan
14232,nan
14233,nan
14234,nan
14235,nan
14236,nan
14237,nan
14238,nan
14239,nan
14240,nan
14241,nan
14242,nan
14243,nan
14244,nan
14245,nan
14246,nan
14247,nan
14248,nan
14249,nan
14250,nan
14251,nan
14252,nan
14253,nan
14254,nan
14255,nan
14256,nan
14257,nan
14258,nan
14259,nan
14260,nan
14261,nan
14262,nan
14263,nan
14264,nan
14265,nan
14266,nan
14267,nan
14268,nan
14269,nan
14270,nan
14271,nan
14272,nan
14273,nan
14274,nan
14275,nan
14276,nan
14277,nan
14278,nan
14279,nan
14280,nan
14281,nan
14282,nan
14283,nan
14284,nan
14285,nan
14286,nan
14287,nan
14288,nan
14289,nan
14290,nan
14291,nan
14292,nan
14293,nan
14294,nan
14295,nan
14296,nan
14297,nan
14298,nan
14299,nan
14300,nan
14301,nan
14302,nan
14303,nan
14304,nan
14305,nan
14306,nan
14307,nan
14308,nan
14309,nan
14310,nan
14311,nan
14312,nan
14313,nan
14314,nan
14315,nan
14316,nan
14317,nan
14318,nan
14319,nan
14320,nan
14321,nan
14322,nan
14323,nan
14324,nan
14325,nan
14326,nan
14327,nan
14328,nan
14329,nan
14330,nan
14331,nan
14332,nan
14333,nan
14334,nan
14335,nan
14336,nan
14337,nan
14338,nan
14339,nan
14340,nan
14341,nan
14342,nan
14343,nan
14344,nan
14345,nan
14346,nan
14347,nan
14348,nan
14349,nan
14350,nan
14351,nan
14352,nan
14353,nan
14354,nan
14355,nan
14356,nan
14357,nan
14358,nan
14359,nan
14360,nan
14361,nan
14362,nan
14363,nan
14364,nan
14365,nan
14366,nan
14367,nan
14368,nan
14369,nan
14370,nan
14371,nan
14372,nan
14373,nan
14374,nan
14375,nan
14376,nan
14377,nan
14378,nan
14379,nan
14380,nan
14381,nan
14382,nan
14383,nan
14384,nan
14385,nan
14386,nan
14387,nan
14388,nan
14389,nan
14390,nan
14391,nan
14392,nan
14393,nan
14394,nan
14395,nan
14396,nan
14397,nan
14398,nan
14399,nan
14400,nan
14401,nan
14402,nan
14403,nan
14404,nan
14405,nan
14406,nan
14407,nan
14408,nan
14409,nan
14410,nan
14411,nan
14412,nan
14413,nan
14414,nan
14415,nan
14416,nan
14417,nan
14418,nan
14419,nan
14420,nan
14421,nan
14422,nan
14423,nan
14424,nan
14425,nan
14426,nan
14427,nan
14428,nan
14429,nan
14430,nan
14431,nan
14432,nan
14433,nan
14434,nan
14435,nan
14436,nan
14437,nan
14438,nan
14439,nan
14440,nan
14441,nan
14442,nan
14443,nan
14444,nan
14445,nan
14446,nan
14447,nan
14448,nan
14449,nan
14450,nan
14451,nan
14452,nan
14453,nan
14454,nan
14455,nan
14456,nan
14457,nan
14458,nan
14459,nan
14460,nan
14461,nan
14462,nan
14463,nan
14464,nan
14465,nan
14466,nan
14467,nan
14468,nan
14469,nan
14470,nan
14471,nan
14472,nan
14473,nan
14474,nan
14475,nan
14476,nan
14477,nan
14478,nan
14479,nan
14480,nan
14481,nan
14482,nan
14483,nan
14484,nan
14485,nan
14486,nan
14487,nan
14488,nan
14489,nan
14490,nan
14491,nan
14492,nan
14493,nan
14494,nan
14495,nan
14496,nan
14497,nan
14498,nan
14499,nan
14500,nan
14501,nan
14502,nan
14503,nan
14504,nan
14505,nan
14506,nan
14507,nan
14508,nan
14509,nan
14510,nan
14511,nan
14512,nan
14513,nan
14514,nan
14515,nan
14516,nan
14517,nan
14518,nan
14519,nan
14520,nan
14521,nan
14522,nan
14523,nan
14524,nan
14525,nan
14526,nan
14527,nan
14528,nan
14529,nan
14530,nan
14531,nan
14532,nan
14533,nan
14534,nan
14535,nan
14536,nan
14537,nan
14538,nan
14539,nan
14540,nan
14541,nan
14542,nan
14543,nan
14544,nan
14545,nan
14546,nan
14547,nan
14548,nan
14549,nan
14550,nan
14551,nan
14552,nan
14553,nan
14554,nan
14555,nan
14556,nan
14557,nan
14558,nan
14559,nan
14560,nan
14561,nan
14562,nan
14563,nan
14564,nan
14565,nan
14566,nan
14567,nan
14568,nan
14569,nan
14570,nan
14571,nan
14572,nan
14573,nan
14574,nan
14575,nan
14576,nan
14577,nan
14578,nan
14579,nan
14580,nan
14581,nan
14582,nan
14583,nan
14584,nan
14585,nan
14586,nan
14587,nan
14588,nan
14589,nan
14590,nan
14591,nan
14592,nan
14593,nan
14594,nan
14595,nan
14596,nan
14597,nan
14598,nan
14599,nan
14600,nan
14601,nan
14602,nan
14603,nan
14604,nan
14605,nan
14606,nan
14607,nan
14608,nan
14609,nan
14610,nan
14611,nan
14612,nan
14613,nan
14614,nan
14615,nan
14616,nan
14617,nan
14618,nan
14619,nan
14620,nan
14621,nan
14622,nan
14623,nan
14624,nan
14625,nan
14626,nan
14627,nan
14628,nan
14629,nan
14630,nan
14631,nan
14632,nan
14633,nan
14634,nan
14635,nan
14636,nan
14637,nan
14638,nan
14639,nan
14640,nan
14641,nan
14642,nan
14643,nan
14644,nan
14645,nan
14646,nan
14647,nan
14648,nan
14649,nan
14650,nan
14651,nan
14652,nan
14653,nan
14654,nan
14655,nan
14656,nan
14657,nan
14658,nan
14659,nan
14660,nan
14661,nan
14662,nan
14663,nan
14664,nan
14665,nan
14666,nan
14667,nan
14668,nan
14669,nan
14670,nan
14671,nan
14672,nan
14673,nan
14674,nan
14675,nan
14676,nan
14677,nan
14678,nan
14679,nan
14680,nan
14681,nan
14682,nan
14683,nan
14684,nan
14685,nan
14686,nan
14687,nan
14688,nan
14689,nan
14690,nan
14691,nan
14692,nan
14693,nan
14694,nan
14695,nan
14696,nan
14697,nan
14698,nan
14699,nan
14700,nan
14701,nan
14702,nan
14703,nan
14704,nan
14705,nan
14706,nan
14707,nan
14708,nan
14709,nan
14710,nan
14711,nan
14712,nan
14713,nan
14714,nan
14715,nan
14716,nan
14717,nan
14718,nan
14719,nan
14720,nan
14721,nan
14722,nan
14723,nan
14724,nan
14725,nan
14726,nan
14727,nan
14728,nan
14729,nan
14730,nan
14731,nan
14732,nan
14733,nan
14734,nan
14735,nan
14736,nan
14737,nan
14738,nan
14739,nan
14740,nan
14741,nan
14742,nan
14743,nan
14744,nan
14745,nan
14746,nan
14747,nan
14748,nan
14749,nan
14750,nan
14751,nan
14752,nan
14753,nan
14754,nan
14755,nan
14756,nan
14757,nan
14758,nan
14759,nan
14760,nan
14761,nan
14762,nan
14763,nan
14764,nan
14765,nan
14766,nan
14767,nan
14768,nan
14769,nan
14770,nan
14771,nan
14772,nan
14773,nan
14774,nan
14775,nan
14776,nan
14777,nan
14778,nan
14779,nan
14780,nan
14781,nan
14782,nan
14783,nan
14784,nan
14785,nan
14786,nan
14787,nan
14788,nan
14789,nan
14790,nan
14791,nan
14792,nan
14793,nan
14794,nan
14795,nan
14796,nan
14797,nan
14798,nan
14799,nan
14800,nan
14801,nan
14802,nan
14803,nan
14804,nan
14805,nan
14806,nan
14807,nan
14808,nan
14809,nan
14810,nan
14811,nan
14812,nan
14813,nan
14814,nan
14815,nan
14816,nan
14817,nan
14818,nan
14819,nan
14820,nan
14821,nan
14822,nan
14823,nan
14824,nan
14825,nan
14826,nan
14827,nan
14828,nan
14829,nan
14830,nan
14831,nan
14832,nan
14833,nan
14834,nan
14835,nan
14836,nan
14837,nan
14838,nan
14839,nan
14840,nan
14841,nan
14842,nan
14843,nan
14844,nan
14845,nan
14846,nan
14847,nan
14848,nan
14849,nan
14850,nan
14851,nan
14852,nan
14853,nan
14854,nan
14855,nan
14856,nan
14857,nan
14858,nan
14859,nan
14860,nan
14861,nan
14862,nan
14863,nan
14864,nan
14865,nan
14866,nan
14867,nan
14868,nan
14869,nan
14870,nan
14871,nan
14872,nan
14873,nan
14874,nan
14875,nan
14876,nan
14877,nan
14878,nan
14879,nan
14880,nan
14881,nan
14882,nan
14883,nan
14884,nan
14885,nan
14886,nan
14887,nan
14888,nan
14889,nan
14890,nan
14891,nan
14892,nan
14893,nan
14894,nan
14895,nan
14896,nan
14897,nan
14898,nan
14899,nan
14900,nan
14901,nan
14902,nan
14903,nan
14904,nan
14905,nan
14906,nan
14907,nan
14908,nan
14909,nan
14910,nan
14911,nan
14912,nan
14913,nan
14914,nan
14915,nan
14916,nan
14917,nan
14918,nan
14919,nan
14920,nan
14921,nan
14922,nan
14923,nan
14924,nan
14925,nan
14926,nan
14927,nan
14928,nan
14929,nan
14930,nan
14931,nan
14932,nan
14933,nan
14934,nan
14935,nan
14936,nan
14937,nan
14938,nan
14939,nan
14940,nan
14941,nan
14942,nan
14943,nan
14944,nan
14945,nan
14946,nan
14947,nan
14948,nan
14949,nan
14950,nan
14951,nan
14952,nan
14953,nan
14954,nan
14955,nan
14956,nan
14957,nan
14958,nan
14959,nan
14960,nan
14961,nan
14962,nan
14963,nan
14964,nan
14965,nan
14966,nan
14967,nan
14968,nan
14969,nan
14970,nan
14971,nan
14972,nan
14973,nan
14974,nan
14975,nan
14976,nan
14977,nan
14978,nan
14979,nan
14980,nan
14981,nan
14982,nan
14983,nan
14984,nan
14985,nan
14986,nan
14987,nan
14988,nan
14989,nan
14990,nan
14991,nan
14992,nan
14993,nan
14994,nan
14995,nan
14996,nan
14997,nan
14998,nan
14999,nan
15000,nan
15001,defaced
15002,defaced
15003,defaced
15004,defaced
15005,defaced
15006,defaced
15007,defaced
15008,defaced
15009,defaced
15010,defaced
15011,defaced
15012,defaced
15013,defaced
15014,defaced
15015,defaced
15016,defaced
15017,defaced
15018,defaced
15019,defaced
15020,defaced
15021,defaced
15022,defaced
15023,defaced
15024,defaced
15025,defaced
15026,defaced
15027,defaced
15028,defaced
15029,defaced
15030,defaced
15031,defaced
15032,uncertain
15033,not defaced
15034,not defaced
15035,not defaced
15036,not defaced
15037,not defaced
15038,not defaced
15039,not defaced
15040,not defaced
15041,defaced
15042,uncertain
15043,uncertain
15044,uncertain
15045,defaced
15046,defaced
15047,defaced
15048,uncertain
15049,defaced
15050,defaced
15051,defaced
15052,defaced
15053,defaced
15054,uncertain
15055,uncertain
15056,uncertain
15057,uncertain
15058,uncertain
15059,defaced
15060,defaced
15061,defaced
15062,defaced
15063,defaced
15064,uncertain
15065,uncertain
15066,defaced
15067,defaced
15068,defaced
15069,defaced
15070,defaced
15071,defaced
15072,defaced
15073,defaced
15074,defaced
15075,defaced
15076,defaced
15077,defaced
15078,uncertain
15079,defaced
15080,defaced
15081,defaced
15082,defaced
15083,defaced
15084,defaced
15085,defaced
15086,defaced
15087,defaced
15088,defaced
15089,defaced
15090,defaced
15091,defaced
15092,defaced
15093,defaced
15094,uncertain
15095,defaced
15096,uncertain
15097,uncertain
15098,defaced
15099,defaced
15100,defaced
15101,defaced
15102,not defaced
15103,not defaced
15104,uncertain
15105,defaced
15106,not defaced
15107,uncertain
15108,not defaced
15109,not defaced
15110,not defaced
15111,defaced
15112,not defaced
15113,defaced
15114,uncertain
15115,uncertain
15116,uncertain
15117,uncertain
15118,uncertain
15119,uncertain
15120,defaced
15121,defaced
15122,defaced
15123,defaced
15124,uncertain
15125,defaced
15126,uncertain
15127,uncertain
15128,uncertain
15129,defaced
15130,defaced
15131,defaced
15132,defaced
15133,defaced
15134,defaced
15135,defaced
15136,defaced
15137,defaced
15138,defaced
15139,defaced
15140,defaced
15141,defaced
15142,defaced
15143,defaced
15144,defaced
15145,defaced
15146,defaced
15147,defaced
15148,defaced
15149,defaced
15150,defaced
15151,defaced
15152,defaced
15153,defaced
15154,defaced
15155,defaced
15156,nan
15157,nan
15158,nan
15159,nan
15160,nan
15161,nan
15162,nan
15163,nan
15164,nan
15165,nan
15166,nan
15167,nan
15168,nan
15169,nan
15170,nan
15171,nan
15172,nan
15173,nan
15174,nan
15175,nan
15176,nan
15177,nan
15178,nan
15179,nan
15180,nan
15181,nan
15182,nan
15183,nan
15184,nan
15185,nan
15186,nan
15187,nan
15188,nan
15189,nan
15190,nan
15191,nan
15192,nan
15193,nan
15194,nan
15195,nan
15196,nan
15197,nan
15198,nan
15199,nan
15200,nan
15201,nan
15202,nan
15203,nan
15204,nan
15205,nan
15206,nan
15207,nan
15208,nan
15209,nan
15210,nan
15211,nan
15212,nan
15213,nan
15214,nan
15215,nan
15216,nan
15217,nan
15218,nan
15219,nan
15220,nan
15221,nan
15222,nan
15223,nan
15224,nan
15225,nan
15226,nan
15227,nan
15228,nan
15229,nan
15230,nan
15231,nan
15232,nan
15233,nan
15234,nan
15235,nan
15236,nan
15237,nan
15238,nan
15239,nan
15240,nan
15241,nan
15242,nan
15243,nan
15244,nan
15245,nan
15246,nan
15247,nan
15248,nan
15249,nan
15250,nan
15251,nan
15252,nan
15253,nan
15254,nan
15255,nan
15256,nan
15257,nan
15258,nan
15259,nan
15260,nan
15261,nan
15262,nan
15263,nan
15264,nan
15265,nan
15266,nan
15267,nan
15268,nan
15269,nan
15270,nan
15271,nan
15272,nan
15273,nan
15274,nan
15275,nan
15276,nan
15277,nan
15278,nan
15279,nan
15280,nan
15281,nan
15282,nan
15283,nan
15284,nan
15285,nan
15286,nan
15287,nan
15288,nan
15289,nan
15290,nan
15291,nan
15292,nan
15293,nan
15294,nan
15295,nan
15296,nan
15297,nan
15298,nan
15299,nan
15300,nan
15301,nan
15302,nan
15303,nan
15304,nan
15305,nan
15306,nan
15307,nan
15308,nan
15309,nan
15310,nan
15311,nan
15312,nan
15313,nan
15314,nan
15315,nan
15316,nan
15317,nan
15318,nan
15319,nan
15320,nan
15321,nan
15322,nan
15323,nan
15324,nan
15325,nan
15326,nan
15327,nan
15328,nan
15329,nan
15330,nan
15331,nan
15332,nan
15333,nan
15334,nan
15335,nan
15336,nan
15337,nan
15338,nan
15339,nan
15340,nan
15341,nan
15342,nan
15343,nan
15344,nan
15345,nan
15346,nan
15347,nan
15348,nan
15349,nan
15350,nan
15351,nan
15352,nan
15353,nan
15354,nan
15355,nan
15356,nan
15357,nan
15358,nan
15359,nan
15360,nan
15361,nan
15362,nan
15363,nan
15364,nan
15365,nan
15366,nan
15367,nan
15368,nan
15369,nan
15370,nan
15371,nan
15372,nan
15373,nan
15374,nan
15375,nan
15376,nan
15377,nan
15378,nan
15379,nan
15380,nan
15381,nan
15382,nan
15383,nan
15384,nan
15385,nan
15386,nan
15387,nan
15388,nan
15389,nan
15390,nan
15391,not defaced
15392,not defaced
15393,not defaced
15394,not defaced
15395,not defaced
15396,not defaced
15397,not defaced
15398,not defaced
15399,not defaced
15400,not defaced
15401,not defaced
15402,not defaced
15403,not defaced
15404,not defaced
15405,not defaced
15406,not defaced
15407,not defaced
15408,not defaced
15409,not defaced
15410,not defaced
15411,not defaced
15412,not defaced
15413,not defaced
15414,not defaced
15415,not defaced
15416,not defaced
15417,not defaced
15418,not defaced
15419,not defaced
15420,not defaced
15421,not defaced
15422,not defaced
15423,not defaced
15424,not defaced
15425,not defaced
15426,not defaced
15427,not defaced
15428,not defaced
15429,not defaced
15430,not defaced
15431,not defaced
15432,not defaced
15433,not defaced
15434,not defaced
15435,not defaced
15436,not defaced
15437,not defaced
15438,not defaced
15439,not defaced
15440,not defaced
15441,not defaced
15442,not defaced
15443,not defaced
15444,not defaced
15445,not defaced
15446,not defaced
15447,not defaced
15448,not defaced
15449,not defaced
15450,not defaced
15451,not defaced
15452,not defaced
15453,not defaced
15454,not defaced
15455,not defaced
15456,not defaced
15457,not defaced
15458,not defaced
15459,not defaced
15460,not defaced
15461,not defaced
15462,not defaced
15463,not defaced
15464,not defaced
15465,not defaced
15466,not defaced
15467,not defaced
15468,not defaced
15469,not defaced
15470,not defaced
15471,not defaced
15472,not defaced
15473,not defaced
15474,not defaced
15475,not defaced
15476,not defaced
15477,not defaced
15478,not defaced
15479,not defaced
15480,not defaced
15481,not defaced
15482,not defaced
15483,not defaced
15484,not defaced
15485,not defaced
15486,not defaced
15487,not defaced
15488,not defaced
15489,not defaced
15490,not defaced
15491,not defaced
15492,not defaced
15493,not defaced
15494,not defaced
15495,not defaced
15496,not defaced
15497,not defaced
15498,not defaced
15499,not defaced
15500,not defaced
15501,not defaced
15502,not defaced
15503,not defaced
15504,not defaced
15505,not defaced
15506,not defaced
15507,not defaced
15508,not defaced
15509,not defaced
15510,not defaced
15511,not defaced
15512,not defaced
15513,not defaced
15514,not defaced
15515,not defaced
15516,not defaced
15517,not defaced
15518,not defaced
15519,not defaced
15520,not defaced
15521,not defaced
15522,not defaced
15523,not defaced
15524,not defaced
15525,not defaced
15526,not defaced
15527,not defaced
15528,not defaced
15529,not defaced
15530,not defaced
15531,not defaced
15532,not defaced
15533,not defaced
15534,not defaced
15535,not defaced
15536,not defaced
15537,not defaced
15538,not defaced
15539,not defaced
15540,not defaced
15541,not defaced
15542,not defaced
15543,not defaced
15544,not defaced
15545,not defaced
15546,not defaced
15547,not defaced
15548,not defaced
15549,not defaced
15550,not defaced
15551,not defaced
15552,not defaced
15553,not defaced
15554,not defaced
15555,not defaced
15556,not defaced
15557,not defaced
15558,not defaced
15559,not defaced
15560,not defaced
15561,not defaced
15562,not defaced
15563,not defaced
15564,not defaced
15565,not defaced
15566,not defaced
15567,not defaced
15568,not defaced
15569,not defaced
15570,not defaced
15571,not defaced
15572,not defaced
15573,not defaced
15574,not defaced
15575,not defaced
15576,not defaced
15577,not defaced
15578,not defaced
15579,not defaced
15580,not defaced
15581,not defaced
15582,not defaced
15583,not defaced
15584,not defaced
15585,not defaced
15586,not defaced
15587,not defaced
15588,not defaced
15589,not defaced
15590,not defaced
15591,not defaced
15592,not defaced
15593,not defaced
15594,not defaced
15595,not defaced
15596,not defaced
15597,not defaced
15598,not defaced
15599,not defaced
15600,not defaced
15601,defaced
15602,defaced
15603,defaced
15604,uncertain
15605,defaced
15606,defaced
15607,defaced
15608,uncertain
15609,not defaced
15610,not defaced
15611,not defaced
15612,not defaced
15613,uncertain
15614,not defaced
15615,uncertain
15616,not defaced
15617,not defaced
15618,uncertain
15619,not defaced
15620,not defaced
15621,not defaced
15622,not defaced
15623,not defaced
15624,not defaced
15625,not defaced
15626,not defaced
15627,not defaced
15628,not defaced
15629,not defaced
15630,not defaced
15631,not defaced
15632,not defaced
15633,not defaced
15634,not defaced
15635,not defaced
15636,not defaced
15637,not defaced
15638,not defaced
15639,not defaced
15640,not defaced
15641,not defaced
15642,not defaced
15643,not defaced
15644,not defaced
15645,not defaced
15646,not defaced
15647,not defaced
15648,not defaced
15649,not defaced
15650,not defaced
15651,not defaced
15652,not defaced
15653,not defaced
15654,not defaced
15655,not defaced
15656,not defaced
15657,not defaced
15658,not defaced
15659,not defaced
15660,not defaced
15661,not defaced
15662,not defaced
15663,not defaced
15664,not defaced
15665,not defaced
15666,not defaced
15667,not defaced
15668,not defaced
15669,not defaced
15670,not defaced
15671,not defaced
15672,not defaced
15673,not defaced
15674,not defaced
15675,not defaced
15676,not defaced
15677,not defaced
15678,not defaced
15679,not defaced
15680,not defaced
15681,not defaced
15682,not defaced
15683,not defaced
15684,not defaced
15685,not defaced
15686,not defaced
15687,not defaced
15688,not defaced
15689,not defaced
15690,not defaced
15691,not defaced
15692,not defaced
15693,not defaced
15694,not defaced
15695,not defaced
15696,not defaced
15697,not defaced
15698,not defaced
15699,not defaced
15700,not defaced
15701,not defaced
15702,not defaced
15703,not defaced
15704,not defaced
15705,not defaced
15706,not defaced
15707,not defaced
15708,not defaced
15709,not defaced
15710,not defaced
15711,not defaced
15712,not defaced
15713,not defaced
15714,not defaced
15715,not defaced
15716,not defaced
15717,not defaced
15718,not defaced
15719,not defaced
15720,not defaced
15721,not defaced
15722,not defaced
15723,not defaced
15724,not defaced
15725,not defaced
15726,not defaced
15727,not defaced
15728,not defaced
15729,not defaced
15730,not defaced
15731,not defaced
15732,not defaced
15733,not defaced
15734,not defaced
15735,not defaced
15736,not defaced
15737,not defaced
15738,not defaced
15739,not defaced
15740,not defaced
15741,not defaced
15742,not defaced
15743,not defaced
15744,not defaced
15745,not defaced
15746,not defaced
15747,not defaced
15748,not defaced
15749,not defaced
15750,not defaced
15751,not defaced
15752,not defaced
15753,not defaced
15754,not defaced
15755,not defaced
15756,not defaced
15757,not defaced
15758,not defaced
15759,not defaced
15760,not defaced
15761,not defaced
15762,not defaced
15763,not defaced
15764,not defaced
15765,not defaced
15766,not defaced
15767,not defaced
15768,not defaced
15769,not defaced
15770,not defaced
15771,not defaced
15772,not defaced
15773,not defaced
15774,not defaced
15775,not defaced
15776,not defaced
15777,not defaced
15778,not defaced
15779,not defaced
15780,not defaced
15781,not defaced
15782,not defaced
15783,not defaced
15784,not defaced
15785,not defaced
15786,not defaced
15787,not defaced
15788,not defaced
15789,not defaced
15790,not defaced
15791,not defaced
15792,not defaced
15793,not defaced
15794,not defaced
15795,not defaced
15796,not defaced
15797,not defaced
15798,not defaced
15799,not defaced
15800,defaced
15801,defaced
15802,defaced
15803,not defaced
15804,not defaced
15805,not defaced
15806,not defaced
15807,not defaced
15808,not defaced
15809,not defaced
15810,not defaced
15811,not defaced
15812,not defaced
15813,not defaced
15814,not defaced
15815,not defaced
15816,not defaced
15817,not defaced
15818,not defaced
15819,not defaced
15820,not defaced
15821,not defaced
15822,not defaced
15823,not defaced
15824,not defaced
15825,not defaced
15826,not defaced
15827,not defaced
15828,not defaced
15829,not defaced
15830,not defaced
15831,not defaced
15832,not defaced
15833,not defaced
15834,not defaced
15835,not defaced
15836,not defaced
15837,not defaced
15838,not defaced
15839,not defaced
15840,not defaced
15841,not defaced
15842,not defaced
15843,not defaced
15844,not defaced
15845,not defaced
15846,not defaced
15847,not defaced
15848,not defaced
15849,not defaced
15850,not defaced
15851,not defaced
15852,not defaced
15853,not defaced
15854,not defaced
15855,not defaced
15856,not defaced
15857,not defaced
15858,not defaced
15859,not defaced
15860,not defaced
15861,not defaced
15862,not defaced
15863,not defaced
15864,not defaced
15865,not defaced
15866,not defaced
15867,not defaced
15868,not defaced
15869,not defaced
15870,not defaced
15871,not defaced
15872,not defaced
15873,not defaced
15874,not defaced
15875,not defaced
15876,not defaced
15877,not defaced
15878,not defaced
15879,not defaced
15880,not defaced
15881,not defaced
15882,not defaced
15883,not defaced
15884,not defaced
15885,not defaced
15886,not defaced
15887,not defaced
15888,not defaced
15889,not defaced
15890,not defaced
15891,not defaced
15892,not defaced
15893,not defaced
15894,not defaced
15895,not defaced
15896,not defaced
15897,not defaced
15898,not defaced
15899,not defaced
15900,not defaced
15901,not defaced
15902,not defaced
15903,not defaced
15904,uncertain
15905,not defaced
15906,not defaced
15907,not defaced
15908,uncertain
15909,not defaced
15910,uncertain
15911,not defaced
15912,not defaced
15913,not defaced
15914,not defaced
15915,not defaced
15916,not defaced
15917,not defaced
15918,not defaced
15919,not defaced
15920,not defaced
15921,not defaced
15922,not defaced
15923,not defaced
15924,not defaced
15925,not defaced
15926,not defaced
15927,not defaced
15928,not defaced
15929,not defaced
15930,not defaced
15931,not defaced
15932,not defaced
15933,not defaced
15934,not defaced
15935,not defaced
15936,not defaced
15937,not defaced
15938,not defaced
15939,not defaced
15940,not defaced
15941,not defaced
15942,not defaced
15943,not defaced
15944,not defaced
15945,not defaced
15946,not defaced
15947,not defaced
15948,not defaced
15949,not defaced
15950,not defaced
15951,not defaced
15952,not defaced
15953,not defaced
15954,not defaced
15955,not defaced
15956,not defaced
15957,not defaced
15958,not defaced
15959,not defaced
15960,not defaced
15961,not defaced
15962,not defaced
15963,not defaced
15964,not defaced
15965,not defaced
15966,not defaced
15967,not defaced
15968,not defaced
15969,not defaced
15970,not defaced
15971,not defaced
15972,not defaced
15973,not defaced
15974,not defaced
15975,not defaced
15976,not defaced
15977,not defaced
15978,not defaced
15979,not defaced
15980,not defaced
15981,not defaced
15982,not defaced
15983,not defaced
15984,not defaced
15985,not defaced
15986,not defaced
15987,not defaced
15988,not defaced
15989,not defaced
15990,not defaced
15991,not defaced
15992,not defaced
15993,not defaced
15994,not defaced
15995,not defaced
15996,not defaced
15997,not defaced
15998,not defaced
15999,not defaced
16000,not defaced
16001,not defaced
16002,not defaced
16003,not defaced
16004,not defaced
16005,not defaced
16006,not defaced
16007,not defaced
16008,not defaced
16009,not defaced
16010,not defaced
16011,not defaced
16012,not defaced
16013,not defaced
16014,not defaced
16015,not defaced
16016,not defaced
16017,not defaced
16018,not defaced
16019,not defaced
16020,not defaced
16021,not defaced
16022,not defaced
16023,not defaced
16024,not defaced
16025,not defaced
16026,not defaced
16027,not defaced
16028,not defaced
16029,not defaced
16030,not defaced
16031,not defaced
16032,not defaced
16033,not defaced
16034,not defaced
16035,not defaced
16036,not defaced
16037,not defaced
16038,not defaced
16039,not defaced
16040,not defaced
16041,not defaced
16042,not defaced
16043,not defaced
16044,not defaced
16045,not defaced
16046,not defaced
16047,not defaced
16048,not defaced
16049,not defaced
16050,not defaced
16051,not defaced
16052,not defaced
16053,not defaced
16054,not defaced
16055,not defaced
16056,not defaced
16057,not defaced
16058,not defaced
16059,not defaced
16060,not defaced
16061,not defaced
16062,not defaced
16063,not defaced
16064,not defaced
16065,not defaced
16066,not defaced
16067,not defaced
16068,not defaced
16069,not defaced
16070,not defaced
16071,not defaced
16072,not defaced
16073,not defaced
16074,not defaced
16075,not defaced
16076,not defaced
16077,not defaced
16078,not defaced
16079,not defaced
16080,not defaced
16081,not defaced
16082,not defaced
16083,not defaced
16084,not defaced
16085,not defaced
16086,not defaced
16087,not defaced
16088,not defaced
16089,not defaced
16090,not defaced
16091,not defaced
16092,not defaced
16093,not defaced
16094,not defaced
16095,not defaced
16096,not defaced
16097,not defaced
16098,not defaced
16099,not defaced
16100,not defaced
16101,not defaced
16102,not defaced
16103,not defaced
16104,not defaced
16105,not defaced
16106,not defaced
16107,not defaced
16108,not defaced
16109,not defaced
16110,not defaced
16111,not defaced
16112,not defaced
16113,not defaced
16114,not defaced
16115,not defaced
16116,not defaced
16117,not defaced
16118,not defaced
16119,not defaced
16120,not defaced
16121,not defaced
16122,not defaced
16123,not defaced
16124,not defaced
16125,not defaced
16126,not defaced
16127,not defaced
16128,not defaced
16129,not defaced
16130,not defaced
16131,not defaced
16132,not defaced
16133,not defaced
16134,not defaced
16135,not defaced
16136,not defaced
16137,not defaced
16138,not defaced
16139,not defaced
16140,not defaced
16141,not defaced
16142,not defaced
16143,not defaced
16144,not defaced
16145,not defaced
16146,not defaced
16147,not defaced
